	seq1	seq2	seq3	seq4	seq5	seq6	seq7	seq8	seq9	seq10	seq11	seq12	seq13	seq14	seq15	seq16	seq17	seq18	seq19	seq20	seq21	seq22	seq23	seq24	seq25	seq26	seq27	seq28	seq29	seq30	seq31	seq32	seq33	seq34	seq35	seq36	seq37	seq38	seq39	seq40	seq41	seq42	seq43	seq44	seq45	seq46	seq47	seq48	seq49	seq50	seq51	seq52	seq53	seq54	seq55	seq56	seq57	seq58	seq59	seq60	seq61	seq62	seq63	seq64	seq65	seq66	seq67	seq68	seq69	seq70	seq71	seq72	seq73	seq74	seq75	seq76	seq77	seq78	seq79	seq80	seq81	seq82	seq83	seq84	seq85	seq86	seq87	seq88	seq89	seq90	seq91	seq92	seq93	seq94	seq95	seq96	seq97	seq98	seq99	seq100
seq51	0.38513513513513514	0.38513513513513514	0.5202702702702703	0.5202702702702703	0.5337837837837838	0.5135135135135135	0.5067567567567568	0.47297297297297297	0.4391891891891892	0.5608108108108109	0.36486486486486486	0.22972972972972974	0.31756756756756754	0.5675675675675675	0.34459459459459457	0.581081081081081	0.36486486486486486	0.581081081081081	0.4189189189189189	0.24324324324324326	0.5945945945945946	0.4527027027027027	0.41216216216216217	0.23648648648648649	0.3716216216216216	0.33783783783783783	0.42567567567567566	0.3108108108108108	0.25	0.5405405405405406	0.5608108108108109	0.5743243243243243	0.33783783783783783	0.5405405405405406	0.5472972972972973	0.5743243243243243	0.2635135135135135	0.3783783783783784	0.20945945945945946	0.28378378378378377	0.5743243243243243	0.527027027027027	0.31756756756756754	0.44594594594594594	0.5202702702702703	0.4864864864864865	0.3581081081081081	0.5472972972972973	0.24324324324324326	0.35135135135135137	0.0	0.42567567567567566	0.2635135135135135	0.5337837837837838	0.4527027027027027	0.5608108108108109	0.47297297297297297	0.4189189189189189	0.31756756756756754	0.2972972972972973	0.5135135135135135	0.527027027027027	0.5945945945945946	0.3918918918918919	0.3783783783783784	0.40540540540540543	0.43243243243243246	0.46621621621621623	0.24324324324324326	0.4391891891891892	0.43243243243243246	0.3716216216216216	0.5675675675675675	0.38513513513513514	0.5405405405405406	0.34459459459459457	0.5202702702702703	0.28378378378378377	0.5337837837837838	0.39864864864864863	0.4189189189189189	0.527027027027027	0.25	0.36486486486486486	0.47297297297297297	0.5405405405405406	0.23648648648648649	0.6148648648648649	0.5608108108108109	0.4189189189189189	0.34459459459459457	0.527027027027027	0.32432432432432434	0.40540540540540543	0.3918918918918919	0.3108108108108108	0.581081081081081	0.35135135135135137	0.20270270270270271	0.38513513513513514
seq52	0.34459459459459457	0.527027027027027	0.6013513513513513	0.581081081081081	0.6081081081081081	0.5945945945945946	0.5878378378378378	0.5945945945945946	0.2972972972972973	0.5202702702702703	0.2635135135135135	0.38513513513513514	0.527027027027027	0.6486486486486487	0.30405405405405406	0.6621621621621622	0.36486486486486486	0.5135135135135135	0.40540540540540543	0.47297297297297297	0.46621621621621623	0.33783783783783783	0.3310810810810811	0.46621621621621623	0.32432432432432434	0.32432432432432434	0.38513513513513514	0.42567567567567566	0.46621621621621623	0.6216216216216216	0.6351351351351351	0.6486486486486487	0.33783783783783783	0.6148648648648649	0.5472972972972973	0.6554054054054054	0.31756756756756754	0.5743243243243243	0.42567567567567566	0.4864864864864865	0.6486486486486487	0.6013513513513513	0.3310810810810811	0.2635135135135135	0.6081081081081081	0.2972972972972973	0.5337837837837838	0.6554054054054054	0.46621621621621623	0.3310810810810811	0.42567567567567566	0.0	0.4594594594594595	0.6216216216216216	0.5608108108108109	0.6351351351351351	0.3310810810810811	0.23648648648648649	0.47297297297297297	0.27702702702702703	0.6013513513513513	0.6081081081081081	0.5405405405405406	0.1891891891891892	0.5540540540540541	0.22297297297297297	0.33783783783783783	0.2905405405405405	0.3581081081081081	0.27702702702702703	0.20945945945945946	0.33783783783783783	0.6486486486486487	0.33783783783783783	0.6216216216216216	0.2905405405405405	0.6216216216216216	0.34459459459459457	0.6013513513513513	0.24324324324324326	0.34459459459459457	0.6081081081081081	0.4797297297297297	0.3310810810810811	0.5945945945945946	0.6216216216216216	0.47297297297297297	0.5472972972972973	0.4391891891891892	0.5540540540540541	0.5472972972972973	0.5945945945945946	0.5135135135135135	0.22297297297297297	0.23648648648648649	0.43243243243243246	0.6621621621621622	0.1891891891891892	0.3716216216216216	0.22972972972972974
seq53	0.3918918918918919	0.32432432432432434	0.49324324324324326	0.49324324324324326	0.5	0.47297297297297297	0.47297297297297297	0.44594594594594594	0.4864864864864865	0.6013513513513513	0.41216216216216217	0.3108108108108108	0.20270270270270271	0.5337837837837838	0.4594594594594595	0.527027027027027	0.42567567567567566	0.5472972972972973	0.4594594594594595	0.22972972972972974	0.6283783783783784	0.4594594594594595	0.4189189189189189	0.18243243243243243	0.4594594594594595	0.33783783783783783	0.5	0.3581081081081081	0.3310810810810811	0.5067567567567568	0.527027027027027	0.5202702702702703	0.41216216216216217	0.49324324324324326	0.6486486486486487	0.5472972972972973	0.33783783783783783	0.3310810810810811	0.2635135135135135	0.2972972972972973	0.5337837837837838	0.49324324324324326	0.35135135135135137	0.4864864864864865	0.4864864864864865	0.5202702702702703	0.34459459459459457	0.5405405405405406	0.2905405405405405	0.3918918918918919	0.2635135135135135	0.4594594594594595	0.0	0.5	0.4189189189189189	0.5135135135135135	0.4864864864864865	0.5135135135135135	0.25675675675675674	0.3716216216216216	0.49324324324324326	0.4594594594594595	0.5675675675675675	0.4391891891891892	0.31756756756756754	0.4594594594594595	0.4594594594594595	0.5337837837837838	0.3108108108108108	0.49324324324324326	0.4864864864864865	0.35135135135135137	0.5135135135135135	0.43243243243243246	0.49324324324324326	0.41216216216216217	0.5	0.35135135135135137	0.47297297297297297	0.49324324324324326	0.4527027027027027	0.4797297297297297	0.18243243243243243	0.41216216216216217	0.4594594594594595	0.49324324324324326	0.2702702702702703	0.6621621621621622	0.5675675675675675	0.3716216216216216	0.24324324324324326	0.4797297297297297	0.2702702702702703	0.4391891891891892	0.49324324324324326	0.34459459459459457	0.527027027027027	0.43243243243243246	0.25	0.41216216216216217
seq54	0.7094594594594594	0.32432432432432434	0.060810810810810814	0.07432432432432433	0.07432432432432433	0.06756756756756757	0.05405405405405406	0.1554054054054054	0.6081081081081081	0.9121621621621622	0.6216216216216216	0.5202702702702703	0.5	0.0945945945945946	0.6959459459459459	0.10810810810810811	0.6283783783783784	0.8648648648648649	0.7027027027027027	0.5608108108108109	0.6621621621621622	0.6554054054054054	0.6959459459459459	0.4864864864864865	0.7027027027027027	0.6554054054054054	0.7162162162162162	0.47297297297297297	0.5472972972972973	0.08108108108108109	0.0945945945945946	0.08783783783783784	0.7094594594594594	0.08108108108108109	0.8986486486486487	0.10810810810810811	0.5472972972972973	0.3310810810810811	0.5405405405405406	0.581081081081081	0.10135135135135136	0.06756756756756757	0.6418918918918919	0.6216216216216216	0.05405405405405406	0.6283783783783784	0.32432432432432434	0.10810810810810811	0.5945945945945946	0.6824324324324325	0.5337837837837838	0.6216216216216216	0.5	0.0	0.2702702702702703	0.08783783783783784	0.5472972972972973	0.6013513513513513	0.40540540540540543	0.668918918918919	0.08108108108108109	0.08108108108108109	0.8783783783783784	0.6013513513513513	0.35135135135135137	0.6351351351351351	0.7094594594594594	0.5743243243243243	0.46621621621621623	0.6081081081081081	0.6283783783783784	0.6554054054054054	0.08108108108108109	0.6891891891891891	0.04054054054054054	0.6351351351351351	0.05405405405405406	0.5337837837837838	0.06756756756756757	0.6148648648648649	0.6959459459459459	0.060810810810810814	0.5337837837837838	0.668918918918919	0.16891891891891891	0.060810810810810814	0.5608108108108109	0.8851351351351351	0.6891891891891891	0.31756756756756754	0.3716216216216216	0.06756756756756757	0.3783783783783784	0.6081081081081081	0.6486486486486487	0.5608108108108109	0.10810810810810811	0.6081081081081081	0.5405405405405406	0.6486486486486487
seq55	0.5945945945945946	0.24324324324324326	0.25675675675675674	0.25	0.25675675675675674	0.24324324324324326	0.24324324324324326	0.21621621621621623	0.5202702702702703	0.8040540540540541	0.5067567567567568	0.44594594594594594	0.4189189189189189	0.2972972972972973	0.5945945945945946	0.30405405405405406	0.5675675675675675	0.7567567567567568	0.5945945945945946	0.47297297297297297	0.5067567567567568	0.5945945945945946	0.6013513513513513	0.3783783783783784	0.6013513513513513	0.5878378378378378	0.6486486486486487	0.3716216216216216	0.46621621621621623	0.25675675675675674	0.2905405405405405	0.3108108108108108	0.6486486486486487	0.25675675675675674	0.7837837837837838	0.28378378378378377	0.4864864864864865	0.27702702702702703	0.47297297297297297	0.46621621621621623	0.28378378378378377	0.23648648648648649	0.6013513513513513	0.5472972972972973	0.25	0.5337837837837838	0.23648648648648649	0.30405405405405406	0.5135135135135135	0.6216216216216216	0.4527027027027027	0.5608108108108109	0.4189189189189189	0.2702702702702703	0.0	0.2702702702702703	0.4594594594594595	0.5337837837837838	0.3108108108108108	0.5878378378378378	0.23648648648648649	0.2635135135135135	0.8108108108108109	0.5405405405405406	0.23648648648648649	0.5337837837837838	0.6216216216216216	0.5	0.36486486486486486	0.5135135135135135	0.5202702702702703	0.5743243243243243	0.2905405405405405	0.6418918918918919	0.25675675675675674	0.5878378378378378	0.27702702702702703	0.40540540540540543	0.25	0.5202702702702703	0.6148648648648649	0.23648648648648649	0.4189189189189189	0.581081081081081	0.20945945945945946	0.25675675675675674	0.47297297297297297	0.7972972972972973	0.6216216216216216	0.23648648648648649	0.2972972972972973	0.25675675675675674	0.2972972972972973	0.5540540540540541	0.5405405405405406	0.4527027027027027	0.30405405405405406	0.49324324324324326	0.4797297297297297	0.5472972972972973
seq56	0.7162162162162162	0.34459459459459457	0.08783783783783784	0.08783783783783784	0.10810810810810811	0.08108108108108109	0.06756756756756757	0.20945945945945946	0.6351351351351351	0.9121621621621622	0.6283783783783784	0.5608108108108109	0.5	0.06756756756756757	0.7094594594594594	0.06756756756756757	0.6621621621621622	0.8716216216216216	0.7162162162162162	0.5540540540540541	0.6756756756756757	0.6756756756756757	0.6959459459459459	0.5067567567567568	0.7162162162162162	0.6756756756756757	0.7635135135135135	0.47297297297297297	0.5743243243243243	0.10135135135135136	0.12837837837837837	0.06756756756756757	0.7027027027027027	0.0945945945945946	0.9121621621621622	0.033783783783783786	0.5675675675675675	0.35135135135135137	0.5675675675675675	0.5675675675675675	0.060810810810810814	0.08108108108108109	0.6824324324324325	0.6351351351351351	0.08783783783783784	0.6351351351351351	0.33783783783783783	0.060810810810810814	0.6148648648648649	0.7027027027027027	0.5608108108108109	0.6351351351351351	0.5135135135135135	0.08783783783783784	0.2702702702702703	0.0	0.5608108108108109	0.6283783783783784	0.4189189189189189	0.668918918918919	0.07432432432432433	0.10135135135135136	0.9121621621621622	0.6486486486486487	0.3581081081081081	0.6486486486486487	0.722972972972973	0.6081081081081081	0.4797297297297297	0.6081081081081081	0.6486486486486487	0.6621621621621622	0.04054054054054054	0.722972972972973	0.05405405405405406	0.6824324324324325	0.07432432432432433	0.5405405405405406	0.08783783783783784	0.6418918918918919	0.7297297297297297	0.08783783783783784	0.5540540540540541	0.6824324324324325	0.18243243243243243	0.0472972972972973	0.5743243243243243	0.9121621621621622	0.7364864864864865	0.35135135135135137	0.3918918918918919	0.08108108108108109	0.3783783783783784	0.6418918918918919	0.6621621621621622	0.5878378378378378	0.07432432432432433	0.6081081081081081	0.5608108108108109	0.6621621621621622
seq57	0.3310810810810811	0.5135135135135135	0.5337837837837838	0.5405405405405406	0.5540540540540541	0.5135135135135135	0.5135135135135135	0.5135135135135135	0.2905405405405405	0.581081081081081	0.3581081081081081	0.4594594594594595	0.5472972972972973	0.5743243243243243	0.3581081081081081	0.581081081081081	0.4189189189189189	0.5	0.35135135135135137	0.44594594594594594	0.27702702702702703	0.43243243243243246	0.32432432432432434	0.4864864864864865	0.3716216216216216	0.3716216216216216	0.3918918918918919	0.40540540540540543	0.5	0.5540540540540541	0.581081081081081	0.5878378378378378	0.3581081081081081	0.5540540540540541	0.5135135135135135	0.581081081081081	0.38513513513513514	0.5540540540540541	0.42567567567567566	0.47297297297297297	0.5743243243243243	0.5337837837837838	0.3581081081081081	0.3716216216216216	0.5405405405405406	0.3108108108108108	0.5	0.5743243243243243	0.46621621621621623	0.34459459459459457	0.47297297297297297	0.3310810810810811	0.4864864864864865	0.5472972972972973	0.4594594594594595	0.5608108108108109	0.0	0.30405405405405406	0.527027027027027	0.35135135135135137	0.5405405405405406	0.5405405405405406	0.5608108108108109	0.3108108108108108	0.5067567567567568	0.3310810810810811	0.38513513513513514	0.28378378378378377	0.43243243243243246	0.2635135135135135	0.33783783783783783	0.35135135135135137	0.5675675675675675	0.35135135135135137	0.5405405405405406	0.3581081081081081	0.5405405405405406	0.41216216216216217	0.5337837837837838	0.31756756756756754	0.3716216216216216	0.5337837837837838	0.4797297297297297	0.3108108108108108	0.5202702702702703	0.5405405405405406	0.4527027027027027	0.5675675675675675	0.3918918918918919	0.5337837837837838	0.5743243243243243	0.5337837837837838	0.5405405405405406	0.2905405405405405	0.32432432432432434	0.46621621621621623	0.5743243243243243	0.30405405405405406	0.44594594594594594	0.31756756756756754
seq58	0.35135135135135137	0.5540540540540541	0.6013513513513513	0.6081081081081081	0.6283783783783784	0.5945945945945946	0.581081081081081	0.5405405405405406	0.2635135135135135	0.5202702702702703	0.22297297297297297	0.3783783783783784	0.5202702702702703	0.6486486486486487	0.30405405405405406	0.6418918918918919	0.3716216216216216	0.5202702702702703	0.3716216216216216	0.43243243243243246	0.39864864864864863	0.3918918918918919	0.3108108108108108	0.47297297297297297	0.31756756756756754	0.32432432432432434	0.39864864864864863	0.41216216216216217	0.43243243243243246	0.6351351351351351	0.6418918918918919	0.6283783783783784	0.31756756756756754	0.6148648648648649	0.527027027027027	0.6486486486486487	0.33783783783783783	0.5608108108108109	0.41216216216216217	0.46621621621621623	0.6418918918918919	0.6013513513513513	0.30405405405405406	0.25	0.6013513513513513	0.25675675675675674	0.5135135135135135	0.6351351351351351	0.38513513513513514	0.2905405405405405	0.4189189189189189	0.23648648648648649	0.5135135135135135	0.6013513513513513	0.5337837837837838	0.6283783783783784	0.30405405405405406	0.0	0.5	0.27702702702702703	0.6013513513513513	0.581081081081081	0.527027027027027	0.22297297297297297	0.5472972972972973	0.21621621621621623	0.36486486486486486	0.2702702702702703	0.34459459459459457	0.2702702702702703	0.22297297297297297	0.3581081081081081	0.6351351351351351	0.3310810810810811	0.6013513513513513	0.3310810810810811	0.5945945945945946	0.3310810810810811	0.6081081081081081	0.20945945945945946	0.36486486486486486	0.6148648648648649	0.4594594594594595	0.2905405405405405	0.5472972972972973	0.6013513513513513	0.42567567567567566	0.5540540540540541	0.4189189189189189	0.5405405405405406	0.5405405405405406	0.5945945945945946	0.5337837837837838	0.25675675675675674	0.25675675675675674	0.44594594594594594	0.668918918918919	0.17567567567567569	0.41216216216216217	0.22972972972972974
seq59	0.4797297297297297	0.22297297297297297	0.38513513513513514	0.3918918918918919	0.4189189189189189	0.36486486486486486	0.36486486486486486	0.32432432432432434	0.5135135135135135	0.6554054054054054	0.42567567567567566	0.2972972972972973	0.2635135135135135	0.43243243243243246	0.44594594594594594	0.4391891891891892	0.3716216216216216	0.6216216216216216	0.4797297297297297	0.2702702702702703	0.6418918918918919	0.4797297297297297	0.4594594594594595	0.19594594594594594	0.4527027027027027	0.43243243243243246	0.5067567567567568	0.3783783783783784	0.34459459459459457	0.41216216216216217	0.4391891891891892	0.44594594594594594	0.49324324324324326	0.40540540540540543	0.6554054054054054	0.4391891891891892	0.41216216216216217	0.22972972972972974	0.2972972972972973	0.32432432432432434	0.43243243243243246	0.38513513513513514	0.4391891891891892	0.4391891891891892	0.3918918918918919	0.5135135135135135	0.25675675675675674	0.4189189189189189	0.33783783783783783	0.4189189189189189	0.31756756756756754	0.47297297297297297	0.25675675675675674	0.40540540540540543	0.3108108108108108	0.4189189189189189	0.527027027027027	0.5	0.0	0.42567567567567566	0.3918918918918919	0.3918918918918919	0.668918918918919	0.4527027027027027	0.23648648648648649	0.4797297297297297	0.47297297297297297	0.49324324324324326	0.30405405405405406	0.5	0.5067567567567568	0.4391891891891892	0.42567567567567566	0.44594594594594594	0.39864864864864863	0.38513513513513514	0.3918918918918919	0.32432432432432434	0.38513513513513514	0.4391891891891892	0.4797297297297297	0.3918918918918919	0.24324324324324326	0.3783783783783784	0.34459459459459457	0.39864864864864863	0.3108108108108108	0.6756756756756757	0.6013513513513513	0.25675675675675674	0.22297297297297297	0.38513513513513514	0.1891891891891892	0.4864864864864865	0.5067567567567568	0.3716216216216216	0.44594594594594594	0.4391891891891892	0.28378378378378377	0.4797297297297297
seq60	0.25	0.4797297297297297	0.6351351351351351	0.6554054054054054	0.668918918918919	0.6148648648648649	0.6283783783783784	0.6013513513513513	0.2972972972972973	0.40540540540540543	0.25675675675675674	0.3310810810810811	0.3783783783783784	0.6959459459459459	0.21621621621621623	0.6891891891891891	0.30405405405405406	0.41216216216216217	0.31756756756756754	0.32432432432432434	0.49324324324324326	0.30405405405405406	0.25	0.35135135135135137	0.21621621621621623	0.17567567567567569	0.3108108108108108	0.4594594594594595	0.3581081081081081	0.6554054054054054	0.6824324324324325	0.6891891891891891	0.22297297297297297	0.6554054054054054	0.44594594594594594	0.6891891891891891	0.31756756756756754	0.46621621621621623	0.28378378378378377	0.36486486486486486	0.6891891891891891	0.6486486486486487	0.18243243243243243	0.34459459459459457	0.6486486486486487	0.3108108108108108	0.4864864864864865	0.6891891891891891	0.27702702702702703	0.23648648648648649	0.2972972972972973	0.27702702702702703	0.3716216216216216	0.668918918918919	0.5878378378378378	0.668918918918919	0.35135135135135137	0.27702702702702703	0.42567567567567566	0.0	0.6486486486486487	0.6418918918918919	0.42567567567567566	0.32432432432432434	0.46621621621621623	0.3310810810810811	0.2905405405405405	0.3716216216216216	0.39864864864864863	0.30405405405405406	0.3310810810810811	0.20945945945945946	0.6891891891891891	0.2635135135135135	0.6486486486486487	0.21621621621621623	0.6486486486486487	0.3581081081081081	0.6486486486486487	0.32432432432432434	0.2972972972972973	0.6486486486486487	0.35135135135135137	0.24324324324324326	0.6081081081081081	0.6554054054054054	0.32432432432432434	0.47297297297297297	0.47297297297297297	0.5202702702702703	0.4189189189189189	0.6418918918918919	0.3783783783783784	0.2702702702702703	0.30405405405405406	0.3783783783783784	0.7027027027027027	0.28378378378378377	0.28378378378378377	0.30405405405405406
seq61	0.668918918918919	0.31756756756756754	0.060810810810810814	0.0472972972972973	0.08108108108108109	0.0472972972972973	0.04054054054054054	0.1891891891891892	0.6013513513513513	0.8716216216216216	0.5945945945945946	0.5337837837837838	0.4797297297297297	0.10810810810810811	0.6756756756756757	0.10810810810810811	0.6216216216216216	0.8445945945945946	0.6756756756756757	0.5337837837837838	0.6486486486486487	0.6621621621621622	0.6824324324324325	0.47297297297297297	0.6824324324324325	0.6554054054054054	0.7297297297297297	0.4527027027027027	0.5540540540540541	0.07432432432432433	0.10135135135135136	0.10135135135135136	0.6891891891891891	0.06756756756756757	0.8716216216216216	0.0945945945945946	0.5540540540540541	0.32432432432432434	0.5405405405405406	0.5337837837837838	0.11486486486486487	0.0472972972972973	0.6756756756756757	0.6081081081081081	0.07432432432432433	0.6148648648648649	0.3108108108108108	0.10135135135135136	0.581081081081081	0.6959459459459459	0.5135135135135135	0.6013513513513513	0.49324324324324326	0.08108108108108109	0.23648648648648649	0.07432432432432433	0.5405405405405406	0.6013513513513513	0.3918918918918919	0.6486486486486487	0.0	0.06756756756756757	0.8783783783783784	0.6283783783783784	0.33783783783783783	0.6283783783783784	0.7027027027027027	0.581081081081081	0.4391891891891892	0.5945945945945946	0.6148648648648649	0.6418918918918919	0.10135135135135136	0.6959459459459459	0.06756756756756757	0.6554054054054054	0.06756756756756757	0.4864864864864865	0.060810810810810814	0.5945945945945946	0.6891891891891891	0.06756756756756757	0.5202702702702703	0.6486486486486487	0.14864864864864866	0.06756756756756757	0.5405405405405406	0.8648648648648649	0.6959459459459459	0.31756756756756754	0.36486486486486486	0.04054054054054054	0.35135135135135137	0.5945945945945946	0.6283783783783784	0.5608108108108109	0.10135135135135136	0.581081081081081	0.5337837837837838	0.6283783783783784
seq62	0.6756756756756757	0.3310810810810811	0.060810810810810814	0.060810810810810814	0.08783783783783784	0.060810810810810814	0.04054054054054054	0.16891891891891891	0.6013513513513513	0.8918918918918919	0.5945945945945946	0.5337837837837838	0.4797297297297297	0.10810810810810811	0.6959459459459459	0.10810810810810811	0.6351351351351351	0.8581081081081081	0.6891891891891891	0.5472972972972973	0.6621621621621622	0.6621621621621622	0.7027027027027027	0.47297297297297297	0.7027027027027027	0.6486486486486487	0.7364864864864865	0.46621621621621623	0.5608108108108109	0.08108108108108109	0.0945945945945946	0.11486486486486487	0.7027027027027027	0.07432432432432433	0.8783783783783784	0.12162162162162163	0.527027027027027	0.33783783783783783	0.5472972972972973	0.5540540540540541	0.10135135135135136	0.060810810810810814	0.6621621621621622	0.6148648648648649	0.05405405405405406	0.6081081081081081	0.30405405405405406	0.10135135135135136	0.581081081081081	0.6756756756756757	0.527027027027027	0.6081081081081081	0.4594594594594595	0.08108108108108109	0.2635135135135135	0.10135135135135136	0.5405405405405406	0.581081081081081	0.3918918918918919	0.6418918918918919	0.06756756756756757	0.0	0.8918918918918919	0.6148648648648649	0.33783783783783783	0.6351351351351351	0.7094594594594594	0.581081081081081	0.4527027027027027	0.5675675675675675	0.6216216216216216	0.6554054054054054	0.0945945945945946	0.6959459459459459	0.07432432432432433	0.6621621621621622	0.06756756756756757	0.5202702702702703	0.08108108108108109	0.6216216216216216	0.7027027027027027	0.05405405405405406	0.46621621621621623	0.6621621621621622	0.18243243243243243	0.08108108108108109	0.527027027027027	0.8783783783783784	0.6756756756756757	0.3310810810810811	0.36486486486486486	0.06756756756756757	0.3716216216216216	0.6013513513513513	0.6351351351351351	0.5675675675675675	0.11486486486486487	0.6013513513513513	0.527027027027027	0.6148648648648649
seq63	0.41216216216216217	0.7094594594594594	0.8851351351351351	0.8783783783783784	0.9054054054054054	0.8648648648648649	0.8716216216216216	0.8175675675675675	0.4797297297297297	0.20270270270270271	0.5202702702702703	0.6148648648648649	0.581081081081081	0.9256756756756757	0.4189189189189189	0.9459459459459459	0.527027027027027	0.25	0.49324324324324326	0.5675675675675675	0.5	0.5540540540540541	0.44594594594594594	0.6283783783783784	0.39864864864864863	0.38513513513513514	0.40540540540540543	0.6621621621621622	0.6418918918918919	0.8986486486486487	0.9324324324324325	0.9256756756756757	0.43243243243243246	0.8918918918918919	0.24324324324324326	0.9391891891891891	0.6013513513513513	0.722972972972973	0.5	0.5675675675675675	0.9391891891891891	0.8648648648648649	0.43243243243243246	0.5337837837837838	0.8918918918918919	0.5540540540540541	0.7567567567567568	0.9391891891891891	0.5405405405405406	0.4189189189189189	0.5945945945945946	0.5405405405405406	0.5675675675675675	0.8783783783783784	0.8108108108108109	0.9121621621621622	0.5608108108108109	0.527027027027027	0.668918918918919	0.42567567567567566	0.8783783783783784	0.8918918918918919	0.0	0.4864864864864865	0.7297297297297297	0.4864864864864865	0.44594594594594594	0.5540540540540541	0.6081081081081081	0.5202702702702703	0.5472972972972973	0.3783783783783784	0.9121621621621622	0.35135135135135137	0.8918918918918919	0.47297297297297297	0.8918918918918919	0.5878378378378378	0.8716216216216216	0.46621621621621623	0.44594594594594594	0.8918918918918919	0.6081081081081081	0.4594594594594595	0.8378378378378378	0.8986486486486487	0.5202702702702703	0.25	0.4391891891891892	0.7364864864864865	0.6418918918918919	0.8648648648648649	0.6486486486486487	0.5067567567567568	0.5135135135135135	0.5945945945945946	0.9121621621621622	0.5135135135135135	0.5472972972972973	0.49324324324324326
seq64	0.30405405405405406	0.5337837837837838	0.6216216216216216	0.6283783783783784	0.6351351351351351	0.6081081081081081	0.6013513513513513	0.5202702702702703	0.2905405405405405	0.46621621621621623	0.23648648648648649	0.3783783783783784	0.47297297297297297	0.668918918918919	0.2702702702702703	0.6621621621621622	0.33783783783783783	0.49324324324324326	0.3310810810810811	0.41216216216216217	0.40540540540540543	0.3581081081081081	0.28378378378378377	0.43243243243243246	0.3108108108108108	0.25	0.2905405405405405	0.36486486486486486	0.40540540540540543	0.6351351351351351	0.6621621621621622	0.668918918918919	0.31756756756756754	0.6351351351351351	0.4797297297297297	0.6756756756756757	0.30405405405405406	0.5067567567567568	0.3716216216216216	0.40540540540540543	0.6554054054054054	0.6216216216216216	0.3108108108108108	0.2702702702702703	0.6081081081081081	0.2905405405405405	0.5	0.6554054054054054	0.3581081081081081	0.23648648648648649	0.3918918918918919	0.1891891891891892	0.4391891891891892	0.6013513513513513	0.5405405405405406	0.6486486486486487	0.3108108108108108	0.22297297297297297	0.4527027027027027	0.32432432432432434	0.6283783783783784	0.6148648648648649	0.4864864864864865	0.0	0.5405405405405406	0.19594594594594594	0.2905405405405405	0.25675675675675674	0.33783783783783783	0.2702702702702703	0.20945945945945946	0.28378378378378377	0.6351351351351351	0.2702702702702703	0.6081081081081081	0.25	0.6216216216216216	0.33783783783783783	0.6216216216216216	0.20945945945945946	0.2635135135135135	0.6148648648648649	0.41216216216216217	0.22972972972972974	0.5608108108108109	0.6148648648648649	0.3918918918918919	0.49324324324324326	0.33783783783783783	0.527027027027027	0.5	0.6216216216216216	0.5337837837837838	0.22972972972972974	0.23648648648648649	0.41216216216216217	0.6756756756756757	0.16891891891891891	0.35135135135135137	0.22297297297297297
seq65	0.5	0.16891891891891891	0.3310810810810811	0.3310810810810811	0.34459459459459457	0.31756756756756754	0.32432432432432434	0.2702702702702703	0.581081081081081	0.7094594594594594	0.5202702702702703	0.36486486486486486	0.32432432432432434	0.38513513513513514	0.5202702702702703	0.3918918918918919	0.46621621621621623	0.6621621621621622	0.5135135135135135	0.3581081081081081	0.6283783783783784	0.4864864864864865	0.49324324324324326	0.2702702702702703	0.527027027027027	0.4797297297297297	0.5472972972972973	0.3918918918918919	0.3918918918918919	0.35135135135135137	0.35135135135135137	0.3783783783783784	0.5608108108108109	0.32432432432432434	0.6824324324324325	0.3783783783783784	0.44594594594594594	0.16891891891891891	0.3581081081081081	0.3716216216216216	0.3783783783783784	0.31756756756756754	0.4864864864864865	0.527027027027027	0.3310810810810811	0.5675675675675675	0.18243243243243243	0.3918918918918919	0.40540540540540543	0.5	0.3783783783783784	0.5540540540540541	0.31756756756756754	0.35135135135135137	0.23648648648648649	0.3581081081081081	0.5067567567567568	0.5472972972972973	0.23648648648648649	0.46621621621621623	0.33783783783783783	0.33783783783783783	0.7297297297297297	0.5405405405405406	0.0	0.5472972972972973	0.5202702702702703	0.5202702702702703	0.36486486486486486	0.5405405405405406	0.527027027027027	0.46621621621621623	0.3783783783783784	0.5135135135135135	0.3581081081081081	0.4864864864864865	0.35135135135135137	0.41216216216216217	0.32432432432432434	0.5135135135135135	0.49324324324324326	0.3310810810810811	0.28378378378378377	0.46621621621621623	0.2972972972972973	0.3581081081081081	0.31756756756756754	0.6959459459459459	0.6148648648648649	0.20945945945945946	0.18243243243243243	0.33783783783783783	0.1891891891891892	0.5405405405405406	0.5540540540540541	0.38513513513513514	0.38513513513513514	0.5135135135135135	0.36486486486486486	0.5608108108108109
